ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,note_classif.label,note_indicator.label,note_source.label
Lithuania,Average monthly earnings of employees by sex and economic activity,OE - Annual Statistics on Earnings,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,1451.29,,Currency: LTU - Euro (EUR) | Working time arrangement coverage: Full-time equivalents,Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies
Lithuania,Average monthly earnings of employees by sex and economic activity,OE - Annual Statistics on Earnings,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,1631.74,,Currency: LTU - Euro (EUR) | Working time arrangement coverage: Full-time equivalents,Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies
Luxembourg,Average monthly earnings of employees by sex and economic activity,ADM-IR - Fichiers de l'Inspection Générale de la Sécurité Sociale,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,5971.3,,Currency: LUX - Euro (EUR) | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked | ILO calculation: Monthly figure calculated as annual figure divided by 12 months,
Luxembourg,Average monthly earnings of employees by sex and economic activity,ADM-IR - Fichiers de l'Inspection Générale de la Sécurité Sociale,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,5591.76,,Currency: LUX - Euro (EUR) | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked | ILO calculation: Monthly figure calculated as annual figure divided by 12 months,
Luxembourg,Average monthly earnings of employees by sex and economic activity,ADM-IR - Fichiers de l'Inspection Générale de la Sécurité Sociale,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,5942.86,,Currency: LUX - Euro (EUR) | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked | ILO calculation: Monthly figure calculated as annual figure divided by 12 months,
Luxembourg,Average monthly earnings of employees by sex and economic activity,ADM-IR - Fichiers de l'Inspection Générale de la Sécurité Sociale,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,5247.95,,Currency: LUX - Euro (EUR) | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked | ILO calculation: Monthly figure calculated as annual figure divided by 12 months,
Luxembourg,Average monthly earnings of employees by sex and economic activity,ADM-IR - Fichiers de l'Inspection Générale de la Sécurité Sociale,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,5280.57,,Currency: LUX - Euro (EUR) | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked | ILO calculation: Monthly figure calculated as annual figure divided by 12 months,
Luxembourg,Average monthly earnings of employees by sex and economic activity,ADM-IR - Fichiers de l'Inspection Générale de la Sécurité Sociale,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,5549.93,,Currency: LUX - Euro (EUR) | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked | ILO calculation: Monthly figure calculated as annual figure divided by 12 months,
Luxembourg,Average monthly earnings of employees by sex and economic activity,ADM-IR - Fichiers de l'Inspection Générale de la Sécurité Sociale,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,5997.08,,Currency: LUX - Euro (EUR) | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked | ILO calculation: Monthly figure calculated as annual figure divided by 12 months,
Luxembourg,Average monthly earnings of employees by sex and economic activity,ADM-IR - Fichiers de l'Inspection Générale de la Sécurité Sociale,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,5814.77,,Currency: LUX - Euro (EUR) | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked | ILO calculation: Monthly figure calculated as annual figure divided by 12 months,
Luxembourg,Average monthly earnings of employees by sex and economic activity,ADM-IR - Fichiers de l'Inspection Générale de la Sécurité Sociale,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,5892.34,,Currency: LUX - Euro (EUR) | Working time arrangement coverage: Full-time workers | Working time concept: Hours actually worked | ILO calculation: Monthly figure calculated as annual figure divided by 12 months,
Latvia,Average monthly earnings of employees by sex and economic activity,HIES - EU Statistics on Income and Living Conditions,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,1173.66,,Currency: LVA - Euro (EUR),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Latvia,Average monthly earnings of employees by sex and economic activity,ES - Darba samaksas struktras apsekojums,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,832.55,,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Average monthly earnings of employees by sex and economic activity,ES - Darba samaksas struktras apsekojums,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,1070.77,,Currency: LVA - Euro (EUR),"Repository: Eurostat | Data reference period: October | Economic activity coverage: Excluding agriculture, public administration, and activities of households as employers and of extraterritorial organisations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Latvia,Average monthly earnings of employees by sex and economic activity,"ES - Survey of economically Active commercial companies, individual merchants, peasant or fishermen farms, budgetary institutions, foundations, associations or funds, as well as Administrative data.",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,897.75,,Currency: LVA - Lats (LVL) | Working time arrangement coverage: Full-time equivalents | Working time concept: Hours actually worked,Data reference period: First quarter
Latvia,Average monthly earnings of employees by sex and economic activity,"ES - Survey of economically Active commercial companies, individual merchants, peasant or fishermen farms, budgetary institutions, foundations, associations or funds, as well as Administrative data.",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,852.61,,Currency: LVA - Lats (LVL) | Working time arrangement coverage: Full-time equivalents | Working time concept: Hours actually worked,Data reference period: First quarter
Latvia,Average monthly earnings of employees by sex and economic activity,"ES - Survey of economically Active commercial companies, individual merchants, peasant or fishermen farms, budgetary institutions, foundations, associations or funds, as well as Administrative data.",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,914.58,,Currency: LVA - Lats (LVL) | Working time arrangement coverage: Full-time equivalents | Working time concept: Hours actually worked,Data reference period: First quarter
Latvia,Average monthly earnings of employees by sex and economic activity,"ES - Survey of economically Active commercial companies, individual merchants, peasant or fishermen farms, budgetary institutions, foundations, associations or funds, as well as Administrative data.",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,999.19,,Currency: LVA - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers,Data reference period: First quarter
Latvia,Average monthly earnings of employees by sex and economic activity,"ES - Survey of economically Active commercial companies, individual merchants, peasant or fishermen farms, budgetary institutions, foundations, associations or funds, as well as Administrative data.",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,1134.9,,Currency: LVA - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers,Data reference period: First quarter
Latvia,Average monthly earnings of employees by sex and economic activity,"ES - Survey of economically Active commercial companies, individual merchants, peasant or fishermen farms, budgetary institutions, foundations, associations or funds, as well as Administrative data.",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,1155.3,,Currency: LVA - Euro (EUR) | Working time arrangement coverage: Full-time and part time workers,Data reference period: First quarter
Latvia,Average monthly earnings of employees by sex and economic activity,"ES - Survey of economically Active commercial companies, individual merchants, peasant or fishermen farms, budgetary institutions, foundations, associations or funds, as well as Administrative data.",Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,1258.7,,Currency: LVA - Euro (EUR) | Working time arrangement coverage: Full-time equivalents,Data reference period: First quarter
"Macau, China",Average monthly earnings of employees by sex and economic activity,LFS - Employment Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,1112.19,,Currency: MAC - Pataca (MOP) | Central tendency measure: Median | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas | Population coverage: Excluding both institutional population and armed forces and/or conscripts"
